,Berry Phase,W
64,0.26805585719323854,0.9200893319119784
65,0.2682336288189204,0.9200835082074378
66,0.26374758823168565,0.9188795510381732
67,0.2672172239856135,0.9193945540521593
68,0.26844899751828655,0.9199343944353431
69,0.2717460805144073,0.920433659106584
70,0.2736215911036762,0.9205850955081879
71,0.2726670015658391,0.9205936565909872
72,0.2719712246814035,0.9205487202377743
73,0.2789623762106691,0.9187047779104299
74,0.27971869143578926,0.918943098032861
75,0.27943268263244314,0.9188234757775292
76,0.2783967392202461,0.9187780580309112
77,0.28164493553157777,0.9191375073385157
78,0.2836773745203738,0.9195362087969052
79,0.2868998547661833,0.9195874350082267
80,0.2838575151610937,0.9190241993782534
81,0.2834991399287015,0.9194839424397433
82,0.28566400646944673,0.9195794389868428
83,0.28697008525440465,0.9200036875727207
84,0.2827119482975997,0.9192937147502162
85,0.2819547303183994,0.9194210902287352
86,0.28234194903919213,0.9194391303618172
87,0.28163631775831804,0.9197121411184461
88,0.2824308268369187,0.9197896187771781
89,0.2800526103380201,0.9194197687189063
90,0.2791401163312843,0.919549299199226
91,0.2818692065080412,0.9202051830556665
92,0.28087053719876964,0.9203660838450677
93,0.280998305032599,0.9205295551137692
94,0.2802733385852331,0.920135387123622
95,0.28003765218731314,0.9204173273160554
96,0.27934890553155683,0.9204437330687751
97,0.27630019201678413,0.9197205189546859
98,0.2774005658834704,0.9197472832215322
99,0.27916865531934115,0.9199562411332516
100,0.28363989232547215,0.9193687238039018
101,0.2861694057064571,0.9192669069916036
102,0.29143856847543875,0.9183973198461524
103,0.2971624111294449,0.9171796463606487
104,0.302391519942394,0.9166781373184713
105,0.30772532408223996,0.9159513281439564
106,0.3108913812967674,0.9155540517038985
107,0.3171625488082802,0.9138961502957526
108,0.31904610816568824,0.913977016690325
109,0.3216499305289995,0.9142317249702984
110,0.3241871876370395,0.9143111994293049
111,0.3274211507443553,0.9141727001859797
112,0.32865931953260374,0.9146364817813306
113,0.3344127181280044,0.9135553889904444
114,0.33835488306800093,0.9135347077731955
115,0.34520946915049483,0.9111502331254896
116,0.34684998413639806,0.9115312015610932
117,0.349705015657784,0.9116173951874194
118,0.35162417519993816,0.911913485905572
119,0.35374851042534683,0.9120039229935248
120,0.35815089966507835,0.9114547233541348
121,0.3587180580751115,0.9117217573097461
122,0.3599164057115297,0.9119090931647741
123,0.3589300404053258,0.9120752430361447
124,0.36056895995506016,0.9122276668814786
125,0.3623922643942331,0.9125888139855022
126,0.36169696512231647,0.9126741850301038
127,0.3624172909855391,0.9127258522937446
128,0.3632701847833421,0.9130426953455454
129,0.366653378769589,0.9125801707506945
130,0.36803245628037573,0.9127706867943178
131,0.3696786785983571,0.9128670817808658
132,0.36916665700717033,0.9128699566155379
133,0.3692854594273849,0.9129329835397972
134,0.36982271390245675,0.9131119623586726
135,0.3740217098853608,0.9121492177827956
136,0.3763878968472922,0.9123004693694244
137,0.3790346362105604,0.9124755851812201
138,0.3799882909749291,0.9128249674781712
139,0.3848160304786586,0.9116266728284563
140,0.38806138685456626,0.9113528794168716
141,0.38863856546696873,0.9114647051577482
142,0.39245510304995623,0.9109642929763694
143,0.39371359960988117,0.9112013836757992
144,0.3942916872781695,0.9113794240087811
145,0.39410464157958125,0.9117873592034031
146,0.39532798435826794,0.912326662089329
147,0.3944903832462327,0.9125208312861055
148,0.39769936180705034,0.912083361527765
149,0.3961361284645746,0.9120141582721885
150,0.39792228132723517,0.9120696773577452
151,0.40036945063078117,0.9119342291315807
152,0.4029905047388361,0.9118003834938908
153,0.40607606789365563,0.9114736219079538
154,0.40553480130545044,0.9116734588932596
155,0.40595293188755327,0.9121879860677847
156,0.4060594554193577,0.9125067319440867
157,0.4072738268419131,0.9126786998880437
158,0.40911095677958564,0.9128966929390181
159,0.41022122018858953,0.9131490873791039
160,0.412105900280301,0.9132396153045781
161,0.41325549285382124,0.913491897713367
162,0.41267807399019685,0.9135515182676227
163,0.41394402451185486,0.9138533520961998
164,0.41679893094767567,0.913502334528099
165,0.4179471859067294,0.913695369390012
166,0.4193516002803191,0.9136564832505814
167,0.4207678672244427,0.9138531845974528
168,0.424524153415937,0.9126701221495482
169,0.42533281461928496,0.9129805299280613
170,0.4273738977347066,0.9129686085376306
171,0.42807980706209575,0.9130908411882163
172,0.429649613034567,0.9133605540826649
173,0.429462983926695,0.9135331263953035
174,0.4302587817440032,0.9137245420670024
175,0.43178488832071465,0.9135874813076786
176,0.43278433490573465,0.9137615504536908
177,0.4336889190378155,0.913911702338799
178,0.43513391376810223,0.9140114213589591
179,0.4349820959061562,0.9140030591298964
180,0.43726717842988133,0.9136664306236514
181,0.439336175947293,0.913583336637422
182,0.4410917449340613,0.9136331809963234
183,0.4423583820020135,0.9138547394838893
184,0.4433628525666291,0.9138719763032214
185,0.44334684486618825,0.9139274422174606
186,0.4440998184758596,0.914197936959069
187,0.44729106724093953,0.913365641731581
188,0.44766617001715536,0.9135681784730142
189,0.4495699835866446,0.9136019698617242
190,0.4516990498771763,0.9135844456585781
191,0.45394600973280247,0.9133090441664804
192,0.45833611448168216,0.9109058423181086
193,0.4592556137224089,0.9111765210212834
194,0.45844862820720067,0.9113694092004284
195,0.4599019330642274,0.9112999251176342
196,0.45934362497643566,0.9114297494051518
197,0.46045122759747587,0.9115524488774202
198,0.4605809959907568,0.9116413354477167
199,0.4623819172987775,0.9116053953877403
200,0.46460930676041273,0.911541876090493
201,0.4684979487295291,0.9101612186728895
202,0.47237395817833744,0.9083496305251876
203,0.47558522040354867,0.9075706630661461
204,0.4788704371655392,0.9065917296311571
205,0.4813382626623327,0.9061878569513078
206,0.48518833956769014,0.9045405503488559
207,0.48798002559449505,0.904211043622595
208,0.49202053226176984,0.9022495983745464
209,0.49562229227467114,0.9010166984995867
210,0.4991179961060299,0.8996050726644373
211,0.5026743457951834,0.8982585379184735
212,0.5064030376469072,0.8969685747218109
213,0.5075659151050934,0.8972358524170048
214,0.5097890393022718,0.8969627006274921
215,0.512994002068674,0.8960645524172919
216,0.5151312708638209,0.8957872159533233
217,0.5190938824853202,0.893235573395976
218,0.520937983851675,0.8932338937438001
219,0.5247251726830059,0.8915157846134366
220,0.5268136537627852,0.8912589826928545
221,0.5300767051208035,0.8903354019654017
222,0.5333814791129307,0.8894736779900985
223,0.5362557790632402,0.8888710906360557
224,0.5392318116054228,0.8882017077107455
225,0.5415780780160322,0.8881507909984308
226,0.5429846701750195,0.8882809774819425
227,0.5461273111484333,0.8874248582931902
228,0.5486082053357169,0.8871282672404168
229,0.5525459588662831,0.8836212046719867
230,0.5554862657247461,0.8829467202583926
231,0.5572867668637685,0.8827770465901134
232,0.5607147970207793,0.8817063897835968
233,0.5645620054902204,0.8795955353416762
234,0.5679941985578194,0.8782402357799985
235,0.5711482497006931,0.8772137215316218
236,0.5733847841658585,0.8769717221897457
237,0.5743119263155799,0.8772636616346379
238,0.5778626033776121,0.8755104580415107
239,0.5819844494231686,0.8729428844511686
240,0.5856272293316219,0.8691647213794723
241,0.5894350590721283,0.867283815198632
242,0.5920401284230404,0.8667226970035038
243,0.5939303407759219,0.866743377847347
244,0.5968813819276126,0.865989062686753
245,0.5989206159701257,0.8659904823380394
246,0.6011627759686553,0.8658901230474186
247,0.6042302428165192,0.8649362218447312
248,0.6070888111003087,0.86423551297478
249,0.6104275294728292,0.8630575897725702
250,0.6139536073582914,0.861564913969088
251,0.6174156722000653,0.8601529464036561
252,0.6179665653280397,0.8606188919909176
253,0.6216437897497683,0.8586791212925257
254,0.6221662741256846,0.8590488347673976
255,0.6239690240899557,0.858977908328909
256,0.627011152528898,0.8547979271812609
257,0.6293691202869536,0.8546512325757363
258,0.6309943741429611,0.8546660696825079
259,0.632828656009454,0.8548409909582737
260,0.6349371017831192,0.8548757934954451
261,0.6382320335142266,0.8538988763364901
262,0.6391124389794602,0.8542591772535998
263,0.6420857205330559,0.8531766121701977
264,0.643547091334039,0.853482265053265
265,0.6454324792172684,0.8533429449493776
266,0.6484992394306068,0.852457089672775
267,0.651133130659434,0.8518785412303372
268,0.6535394382793442,0.8514718965073985
269,0.6567016621194395,0.8502696361809514
270,0.6594674862789602,0.8495149211510011
271,0.6627590334128793,0.8475262728330841
272,0.6657255351373946,0.8442055481818274
273,0.6681682250401645,0.8434317695116494
274,0.6706213040472434,0.8431114918969096
275,0.6732408775445611,0.8426987235536118
276,0.676632089629866,0.841318016817491
277,0.6792317959796709,0.8408805963512596
278,0.6808057821474022,0.8410094955597556
279,0.6829046056307089,0.8407883487828635
280,0.6851824721806892,0.8403740284803924
281,0.6882046076131626,0.8389019221807232
282,0.6905577671171682,0.8385140674738435
283,0.6936772212056469,0.8370379670730552
284,0.6967237528224063,0.8358389787510144
285,0.6997987565171909,0.8345935703085676
286,0.7007786519399429,0.8348799293895496
287,0.7019629870661347,0.8351601283632651
288,0.7050764985749739,0.8333537376349004
289,0.7072731427962138,0.8330989968195938
290,0.7100412620261614,0.8323987823065477
291,0.7108197048924303,0.8328604357244
292,0.7123046080911616,0.8331015162366004
293,0.7143671806020964,0.8329846268062584
294,0.717109593294896,0.8322509250257936
295,0.7189850547222217,0.8321642326644605
296,0.721061788645,0.8319502686381196
297,0.7215253004683146,0.8322676143102494
298,0.7238135732547823,0.8318290714299688
299,0.7256513603279052,0.8318680874326858
300,0.7290023450247817,0.8297993670977956
301,0.7321464774872288,0.8282361158737196
302,0.7348343438386302,0.827326830651002
303,0.736042222968002,0.8232700371445133
304,0.7388929118532832,0.8221574869847158
305,0.7403733760994952,0.8178514490128523
306,0.7434124084121073,0.8158772352629541
307,0.7462727945025847,0.8146594782122626
308,0.749491600775424,0.8126210560394679
309,0.7513833151633954,0.8126392334268001
310,0.7541542943760617,0.8094934814362976
311,0.7533487260061956,0.8052959757271699
312,0.7563702493097115,0.8032773575561231
313,0.7594924513132987,0.8020876829259284
314,0.762688836626436,0.7995555839412039
315,0.764991690166878,0.7992239171925158
316,0.7677282874207474,0.7983745782902388
317,0.7701898079311763,0.79804227955993
318,0.7728651778854382,0.7973244068052989
319,0.77590498852301,0.7960790077879466
320,0.7791335755353764,0.7939885568679439
321,0.7811029101745849,0.7904077376203699
322,0.7834175934013787,0.7869960667225808
323,0.7846829312906992,0.7872501159393386
324,0.7867636559230656,0.7871171912234806
325,0.7897941278791296,0.785520800296025
326,0.7922965880288494,0.782411727258827
327,0.7952369872624728,0.7813692540035319
328,0.7980601844009907,0.7791307859808607
329,0.8009030599185905,0.7780866894795748
330,0.803338854901821,0.7775965213965988
331,0.806386315505877,0.7757562423184368
332,0.8092586605538357,0.7745002620277928
333,0.807230434266427,0.7709767023622498
334,0.8097980004293854,0.7705113742438684
335,0.8114795844865215,0.7706675698077329
336,0.8143109454993503,0.769653851193146
337,0.8167127527664104,0.7692072030982843
338,0.8183639080310967,0.7660021571150976
339,0.819800336209106,0.7624668513527497
340,0.822502272706755,0.760233801578845
341,0.824529819073529,0.7601883171208969
342,0.8272137546356753,0.7589581542888858
343,0.829730123317823,0.7564018712515815
344,0.8324095768213073,0.7537313536869633
345,0.8341162688186242,0.7505913390439997
346,0.8369059172650075,0.7494062995634988
347,0.8384382672746185,0.7495998365455704
348,0.8412716634757832,0.7474619177117001
349,0.8442208027459434,0.7457318016552676
350,0.8466234194915457,0.7452121869385054
351,0.8494196409335506,0.7433985249277
352,0.8521173665387207,0.7410460769462086
353,0.8549390722496903,0.7387386065973586
354,0.8563411934931521,0.7390946253526419
355,0.8590396240802748,0.7381344829987299
356,0.8611546856786519,0.7354961084169525
357,0.8643062091899266,0.7341240358179794
358,0.8669143083843095,0.7337661652614923
359,0.8694975448067072,0.7330596336251398
360,0.8706410682548607,0.7335769634480864
361,0.8725843968683122,0.7306733905618209
362,0.8746378877368943,0.7306899274122958
363,0.8774322841398667,0.7294879982457539
364,0.8791680278805476,0.726392863632538
365,0.8819969606294893,0.7244097594160137
366,0.8848453265512575,0.7236219102596797
367,0.8876587465524722,0.7224598272177707
368,0.8896326409623266,0.7197244854960239
369,0.8925491370025865,0.7186856793159081
370,0.8945536485112753,0.7187183559915633
371,0.8973135164175238,0.717426725235152
372,0.9000989316696364,0.7167529881891713
373,0.903024783909565,0.7149207135345466
374,0.9059405456106152,0.7131908758636206
375,0.908961807415249,0.712145209530174
376,0.9119354818811793,0.711039841311508
377,0.9143029427944627,0.7109023270757399
378,0.9170116653750546,0.710012212265979
379,0.9199619121060161,0.708382205277257
380,0.922578411738484,0.7080309733273229
381,0.9244460627913558,0.7082112514794832
382,0.9271117637976685,0.7059195941244543
383,0.9260540399789172,0.7024578327427846
384,0.9290056771203836,0.7009589474650978
385,0.9317632620128655,0.6985727760471291
386,0.9346112899161235,0.6977726791939889
387,0.9371262452967127,0.6951593661880608
388,0.9398932961889237,0.6943748962820679
389,0.9425261670328624,0.6936886651482546
390,0.9454855003807453,0.6929125884698439
391,0.9483549179464937,0.6921555244247322
392,0.9514007676840925,0.6907105921477078
393,0.9542082115701712,0.6899544236225259
394,0.9567588547736631,0.6881822302196354
395,0.9577939988649496,0.6886919946007841
396,0.9596390064469078,0.6888791856478456
397,0.9624169785821316,0.6884004198150739
398,0.9618909720189484,0.6852280673703925
399,0.9634121363473948,0.6821278462649094
400,0.9636048184079038,0.6788234867481464
401,0.9663421499426813,0.6766381450613022
402,0.968359145593405,0.6738107054284603
403,0.9675536412746414,0.6706760958697024
404,0.9704124592508668,0.6686115338548861
405,0.97301219966923,0.6665506254193602
406,0.9758239371291946,0.6644638372631243
407,0.975439720045743,0.6611131055838083
408,0.9767293700015457,0.6581781259582603
409,0.9742473989452234,0.6557079896099434
410,0.976980495364586,0.6537839372276315
411,0.9745132507974668,0.6511986182053314
412,0.977162730468912,0.6492526238878039
413,0.9770652544204523,0.6460192716507852
414,0.9775766576181985,0.6430720206449617
415,0.9784650705929668,0.6401166893032544
416,0.978809331155892,0.6370004140164853
417,0.981209170422698,0.6348113794034907
418,0.9788641536834192,0.6323604582592172
419,0.9809361545246623,0.6299384403750371
420,0.9790168587515178,0.6272425906074742
421,0.9788936050853805,0.6241804857489432
422,0.97986395961597,0.6212629520363203
423,0.9775605379817219,0.6187333688355394
424,0.9756830162935247,0.6161856919776096
425,0.9765130176568182,0.6132552984319887
426,0.97632409812526,0.6102180611814789
427,0.9738662645306948,0.6079937877071379
428,0.9759410646435901,0.605689943170285
429,0.9784316704515196,0.6035917959323348
430,0.9752464066138012,0.6026416551207087
431,0.9754041835966429,0.5996614086999605
432,0.9782233594114982,0.5981575317891277
433,0.9809802071387902,0.5969401918659482
434,0.9808316071064903,0.5940059928709933
435,0.9824796738486257,0.5914618358737762
436,0.9830071952695254,0.5886689326385608
437,0.985786776533839,0.586876702771865
438,0.9858208762362332,0.583952882825192
439,0.9852080771567046,0.581166132152552
440,0.9869690144152864,0.5787108034806592
441,0.9884000297164657,0.576195726558922
442,0.9901026574261824,0.5739171678661854
443,0.9896061134867207,0.571264506487895
444,0.9903816725020153,0.568728669896397
445,0.9910821677724051,0.566013881446227
446,0.9922499925635068,0.5633759778604956
447,0.9902904765673799,0.561056631194397
448,0.9927451152069758,0.5596534967889253
449,0.9929004905945568,0.5571434460323376
450,0.9918787981656102,0.554657899909684
451,0.9936969705177027,0.5525424643552833
452,0.9963616981330551,0.5509904603491556
453,0.9987244023581029,0.5492375490159798
454,1.0005380658747618,0.54719365160425
455,1.002907049179971,0.5454426562974901
456,1.0058262916688887,0.5441619981241251
457,1.0046217095220433,0.5416920486464839
458,1.0059533209478326,0.5394981688273394
459,1.0062809719717611,0.5369785143357421
460,1.0090029708047417,0.5355959775622128
461,1.0113971636789976,0.5335420732827141
462,1.0110242241170155,0.5309745947884605
463,1.0135729541148915,0.5289718824429863
464,1.0134270167385084,0.5263365325761978
465,1.014633857792287,0.5238525076741127
466,1.0164382977713031,0.5215767615345343
467,1.0176465915771642,0.5191946711098565
468,1.0204807774046576,0.5174698453866823
469,1.0199680655345735,0.51491335179342
470,1.0214872817384812,0.5127442269150866
471,1.01935340889175,0.5105125431726101
472,1.0174385203114853,0.5083600045266711
473,1.017396190156887,0.5059120706716292
474,1.018929997696139,0.5037911442381042
475,1.0157214048246292,0.5023214176369153
476,1.0187275923821608,0.5012341303992922
477,1.0210270078975139,0.499474506160451
478,1.022175661077659,0.4971664133317308
479,1.023649862093627,0.4950161414315425
480,1.0258697015551395,0.49315578669482496
481,1.0285325814369022,0.49196623230643194
482,1.0269896031416283,0.4899582903352809
483,1.0297285921857402,0.48976888050840317
484,1.0263216071257064,0.48848219893434325
485,1.023154979211991,0.48745685894679674
486,1.0253965208600235,0.4857738299934801
487,1.0268061968464717,0.48365088198164585
488,1.0276498307144122,0.48150809198585626
489,1.0293985189877448,0.47939547441678093
490,1.030028446505542,0.47723553373922817
491,1.0286515014364659,0.4751842463529453
492,1.0318196830848363,0.4744775936708094
493,1.0291311239633105,0.4726560219906154
494,1.0303223217006734,0.47038354833326496
495,1.0331546914081682,0.4687579232247426
496,1.0357728987515598,0.4670778481636144
497,1.0381009149533125,0.46537770391358185
498,1.0362155178970014,0.46337439214296405
499,1.0383100900084339,0.4616715693044083
500,1.0356302285170345,0.45990256607826413
501,1.0355611436902719,0.457722209638645
502,1.0338800498071241,0.4556769235452496
503,1.0316069482450811,0.45642137153696705
504,1.0295877352790093,0.4544707129168196
505,1.0262597518616456,0.45310716925328154
506,1.0273036125227546,0.45127816349133665
507,1.0275647082796933,0.44922881620678945
508,1.0246131451934954,0.44767265223111297
509,1.0213726451921947,0.44674098699983306
510,1.0178776469651298,0.44557470515470365
511,1.0146585546918798,0.4442489417755228
512,1.010986886517136,0.4432637499230691
513,1.007559166710752,0.4421690539837254
514,1.0051021433726495,0.44287620253517895
515,1.0012517502580762,0.4418939805220572
516,0.9986987335791462,0.44247604381601463
517,0.9969882499412724,0.44066588916456045
518,0.9974386743495514,0.43862464729684414
519,0.9936116354603978,0.4384190858159428
520,0.9903985007150607,0.4369502989055577
521,0.9868617958044361,0.43701492071457687
522,0.9858006205588246,0.434912374647818
523,0.982504207379471,0.43511256853057634
524,0.9788905993958219,0.43447303058076603
525,0.9757752521437596,0.43303958825678845
526,0.9732932191823777,0.43374986817299177
527,0.9697396534949725,0.43370955115355386
528,0.9668483405642649,0.4321989021713492
529,0.9642554449368133,0.4305045797588007
530,0.9613860129335199,0.42895884456793126
531,0.9576870057541187,0.42862951784466313
532,0.9566473122090996,0.4266603282761525
533,0.956948134641251,0.42768164844844836
534,0.9601177396447488,0.4266357718601686
535,0.956752156699022,0.425701843961357
536,0.9530999159483509,0.425647853102408
537,0.9501405143617908,0.4243553419810728
538,0.9508206378222482,0.4253637134936278
539,0.9512143415031175,0.4263538097606113
540,0.9482530558574647,0.4251077745773127
541,0.9454335153204304,0.42557701610809867
542,0.9443099994648071,0.42378804592960956
543,0.9411918135203666,0.42272611091479806
544,0.9405249696533313,0.42380002331996935
545,0.9369993701276885,0.42367635902164447
546,0.933659546692697,0.42283488877828795
547,0.9331146406575552,0.42094362410128827
548,0.9329147969775058,0.41904195356175844
549,0.9336641921638194,0.41713864216045105
550,0.931888756092318,0.4153248899598216
551,0.9282704114204587,0.41463353049201107
552,0.92609861251891,0.4128617784020334
553,0.9253800294607663,0.41394371945041153
554,0.9221312885465363,0.41424047804564335
555,0.923448036215161,0.41495486939096854
556,0.9197754285471134,0.41418334415817853
557,0.9188988588906799,0.415187394886817
558,0.9185243031577396,0.41314505051788547
559,0.91514391474022,0.4131933616291306
560,0.9179432242598278,0.4118639999423804
561,0.9164305144473778,0.4100334529709814
562,0.9126355202115555,0.40978470691460334
563,0.9116749423402452,0.4107394694633761
564,0.9082740915683566,0.4107836897276404
565,0.9057960893496462,0.40921895104666767
566,0.9027523945636265,0.40956179159016504
567,0.8995692958906184,0.4084513498810994
568,0.8960284658376485,0.4078506612609798
569,0.8927099583359228,0.4078607471067356
570,0.8903487825071517,0.4064363884907455
571,0.889183920412644,0.40465467818552414
572,0.8857502663753877,0.4042454943709812
573,0.8837331742007889,0.40496536550883755
574,0.8802976750094846,0.4043142623189909
575,0.8782641012664589,0.40506388279380656
576,0.8750779804742178,0.40437438998920744
577,0.8717012212373102,0.40441164628163945
578,0.873994283357987,0.4043877662454691
579,0.8721109550410804,0.40514363255076136
580,0.8688705323306053,0.40533600529122776
581,0.8656494125933227,0.4054760440783291
582,0.862214135607139,0.40517474670836484
583,0.8603930648529401,0.4036502721250334
584,0.8597891373333657,0.4046317030857545
585,0.8576714470967615,0.4030556863949485
586,0.8572363476125984,0.40396268917672734
587,0.8537876007974546,0.40372766885695255
588,0.851391190068831,0.4043295624199452
589,0.8496615890748154,0.4027724634112708
590,0.8488472738483832,0.4010174086627735
591,0.8451625021316136,0.4005936427577989
592,0.8417560267377138,0.3999296951430141
593,0.8382924820446664,0.3996147235037496
594,0.8345053639201592,0.39922532281914647
595,0.8318150404489361,0.39775598243406174
596,0.8297159531207615,0.3962077400055283
597,0.8297003472123716,0.3943494612658828
598,0.830558783864506,0.3926450908286171
599,0.8273344596379631,0.39287453072053785
600,0.8303169356130956,0.3928676012930466
601,0.8276314395443932,0.3933799862451199
602,0.8252769325489573,0.3940181254153185
603,0.8219630190677131,0.3940281968648418
604,0.8246838115034164,0.39417781158813703
605,0.8268608213531478,0.39472046636352
606,0.8301095274038425,0.3945405109715606
607,0.8282692113312352,0.39309620038881327
608,0.827576310887058,0.39404753749490995
609,0.8240393974271454,0.3933824259550107
610,0.8236178774104069,0.3943420416756714
611,0.8201478433525485,0.3939507280606466
612,0.8208683206886953,0.39488548504393695
613,0.8184690451384302,0.39545667722875405
614,0.8151173793774998,0.395446163375944
615,0.8176117592750879,0.39582012169735287
616,0.8144085128120591,0.39596991980975077
617,0.811027933414898,0.3953109856680721
618,0.8130989427049212,0.39593978395223567
619,0.8161163165497206,0.3959179499736488
620,0.8129745149813503,0.39512345087455175
621,0.8105863996948093,0.39568013638428334
622,0.807196518123096,0.39533369689540254
623,0.805919986626057,0.39616520263418253
624,0.8032811180427484,0.3965681631114557
625,0.8000764895742289,0.396176096056337
626,0.7992524761714394,0.39708927981757847
627,0.7985084742808717,0.39799795343439087
628,0.7959738152374847,0.3969260670117014
629,0.7958264438544799,0.39780623366970974
630,0.7935493771520516,0.39841579845058406
631,0.790421721947773,0.3982225019406979
632,0.7888870748424296,0.39894246718519594
633,0.7862306072945222,0.39926117894022883
634,0.78351444365841,0.3996151466721513
635,0.7810351650872294,0.40007726441436214
636,0.7790605790038687,0.400756653684678
637,0.7764225574219857,0.4010720485413808
638,0.7733776931233065,0.4008312458903235
639,0.7704163343595826,0.3998673561930526
640,0.7672476670771309,0.39944764786863757
641,0.7701348281878346,0.3990639768967562
642,0.7703199498411812,0.3999797842268034
643,0.767661725107461,0.40030516460328663
644,0.7687581808658087,0.4011133414724104
645,0.7658001236442102,0.40026208650889683
646,0.7658849095975776,0.40115564334154924
647,0.7653193199161326,0.40208216623733223
648,0.762073654161058,0.40175900617766874
649,0.7599777471291099,0.40051501558477204
650,0.7627122511994027,0.4006883269436435
651,0.7643270876156799,0.4013895538612799
652,0.761793661137783,0.4018113914598095
653,0.7634796989070586,0.4024534022089961
654,0.7646292871702279,0.40328465892439164
655,0.7622150930700305,0.40212844457300667
656,0.7607203943625476,0.4028484925223129
657,0.7630604555657189,0.40318153913368426
658,0.7602126786781662,0.40247891067094604
659,0.7630056990191022,0.40241250239583193
660,0.7650550361472718,0.40283254671499463
661,0.7677627736731005,0.4023123217743986
662,0.7660138521447092,0.40299219308649376
663,0.7687790335513656,0.40204359529821687
664,0.7667781940684415,0.40262302557414287
665,0.7648892453209127,0.40320360939369043
666,0.7620262065579042,0.40309734809235265
667,0.7590766926390371,0.4027690802744992
668,0.7558121681190832,0.4023940813430109
669,0.7585561542789433,0.4020389897626459
670,0.755778402869916,0.40216081016469174
671,0.7580041608957941,0.4009116050915403
672,0.7551594511776004,0.4000586029722639
673,0.7541323378403414,0.40091146439151154
674,0.7541203788023597,0.4017724038207128
675,0.7560239218692961,0.40230810780975057
676,0.7550237320920096,0.40314072970191567
677,0.7579098322043544,0.4025271132544962
678,0.7605830045709056,0.4024957966514404
679,0.7610228696927921,0.4010486815620925
680,0.7619115091840937,0.40181392500684826
681,0.7623563047716004,0.4026683784000587
682,0.7637855989884292,0.40126240995586776
683,0.7616449548666138,0.4017437786102702
684,0.7624385937122047,0.4003630548457647
685,0.7598619798096334,0.3994146607691288
686,0.7625841343548664,0.39876583890762624
687,0.7608872629899421,0.39939274572701794
688,0.7614811943771752,0.4002178508277001
689,0.758557700058577,0.3999545286588751
690,0.7554916119988612,0.39991826660709573
691,0.753936197762965,0.40058826422223637
692,0.7526850071535501,0.4013126170084211
693,0.7498945461951138,0.4010539043591969
694,0.747624306725026,0.401473342072934
695,0.7450256041668081,0.40082946289340804
696,0.7444346252934021,0.40166722657388715
697,0.7470384172932751,0.40135852446252634
698,0.748304659617525,0.4020204249417607
699,0.7510084148265077,0.4018520310578263
700,0.7515300703942176,0.4004864008963221
701,0.7530617989105756,0.3992244275822493
702,0.7528069183093846,0.4000466270281083
703,0.7557423469594075,0.3994418721254976
704,0.7585337290145563,0.39878762793061684
705,0.7614968495799576,0.39812869762235104
